Date,Open,High,Low,Close,Adjusted Close,Volume
2022-12-09,93.05,94.06,87.48,89.09,89.09,355830427
2022-12-02,93.93,97.23,91.44,94.13,94.13,384419765
2022-11-25,93.97,95.02,90.59,93.41,93.41,241025525
2022-11-18,98.77,103.79,92.48,94.14,94.14,453874267
2022-11-11,91.95,101.19,85.87,100.79,100.79,542000753
2022-11-04,103.56,104.87,88.04,90.98,90.98,654167864
2022-10-28,119.98,121.3152,97.66,103.41,103.41,522207349
2022-10-21,110.11,119.59,110.09,119.32,119.32,280043144
2022-10-14,115.1,116.25,105.345,106.9,106.9,299106015
2022-10-07,113.58,123.0,112.45,114.56,114.56,258903688
2022-09-30,113.295,118.7,112.84,113.0,113.0,297031011
2022-09-23,122.16,124.71,112.06,113.78,113.78,273562717
2022-09-16,134.095,136.49,120.7,123.53,123.53,340392641
2022-09-09,127.92,133.69,124.74,133.27,133.27,184935249
2022-09-02,129.9,132.0745,123.66,127.51,127.51,264885351
2022-08-26,135.72,137.83,130.5,130.75,130.75,216159531
2022-08-19,142.8,146.57,137.9142,138.23,138.23,231518800
2022-08-12,142.05,144.6,136.21,143.55,143.55,240022829
2022-08-05,134.96,143.56,133.51,140.8,140.8,331869002
2022-07-29,122.695,137.65,114.53,134.95,134.95,410016770
2022-07-22,115.0,125.5,113.15,122.42,122.42,303077473
2022-07-15,114.08,115.59,106.01,113.55,113.55,304655044
2022-07-08,107.6,116.99,106.3242,115.54,115.54,247235315
2022-07-01,117.09,117.98,102.52,109.56,109.56,374381181
2022-06-24,108.2,116.71,103.56,116.46,116.46,265154294
2022-06-17,104.19,109.06,101.43,106.22,106.22,435976011
2022-06-10,125.245,128.99,109.05,109.65,109.65,438796518
2022-06-03,2325.6,2512.2,2313.5,2447.0,122.35,23516357
2022-05-27,2169.22,2303.74,2025.2,2302.93,115.1465,24525745
2022-05-20,2262.0,2316.0,2100.1868,2151.82,107.591,22351792
2022-05-13,2226.25,2280.0,2048.11,2261.1,113.055,28448577
2022-05-06,2448.02,2524.41,2261.625,2295.45,114.7725,30337433
2022-04-29,2880.46,2924.43,2432.5,2485.63,124.2815,29941011
2022-04-22,3030.47,3172.98,2873.9501,2887.0,144.35,14882992
2022-04-14,3054.26,3120.5,2992.0,3034.13,151.7065,10613940
2022-04-08,3282.5,3367.89,3084.615,3089.21,154.4605,14779661
2022-04-01,3299.5,3416.63,3246.39,3271.2,163.56,14961498
2022-03-25,3222.415,3327.4,3191.06,3295.47,164.7735,14416524
2022-03-18,2919.62,3231.88,2817.68,3225.01,161.2505,20441777
2022-03-11,2908.87,2993.5,2671.45,2910.49,145.5245,23260828
2022-03-04,3048.5,3089.0,2876.14,2912.82,145.641,13803602
2022-02-25,3009.57,3079.8,2790.0,3075.77,153.7885,14617617
2022-02-18,3035.02,3206.975,3017.86,3052.03,152.6015,16027112
2022-02-11,3170.4,3276.69,3054.675,3065.87,153.2935,19640945
2022-02-04,2895.0,3224.0,2766.66,3152.79,157.6395,35192213
2022-01-28,2780.0,2903.695,2707.04,2879.56,143.978,24718944
2022-01-21,3182.1,3194.6899,2841.408,2852.86,142.643,17724960
2022-01-14,3211.71,3337.56,3126.09,3242.76,162.138,14914534
2022-01-07,3351.0,3428.0,3238.7442,3251.08,162.554,14873035
2021-12-31,3420.74,3458.86,3331.17,3334.34,166.717,11726577
2021-12-23,3337.0,3441.0,3312.0,3421.37,171.0685,10257609
2021-12-17,3440.0,3483.32,3303.9,3400.35,170.0175,17028527
2021-12-10,3393.0,3549.99,3338.69,3444.24,172.212,14363798
2021-12-03,3547.6443,3596.0,3338.6,3389.79,169.4895,18295497
2021-11-26,3676.3768,3713.455,3504.15,3504.56,175.228,13859411
2021-11-19,3537.0,3762.145,3525.1466,3676.57,183.8285,18356801
2021-11-12,3523.24,3605.45,3447.05,3525.15,176.2575,16259635
2021-11-05,3361.8,3566.25,3283.55,3518.99,175.9495,19891481
2021-10-29,3335.0,3479.0,3273.32,3372.43,168.6215,19821332
2021-10-22,3388.3576,3462.86,3331.3,3335.55,166.7775,12720409
2021-10-15,3275.0,3410.42,3236.28,3409.02,170.451,13570821
2021-10-08,3279.39,3325.746,3176.25,3288.62,164.431,14732534
2021-10-01,3371.5,3415.57,3255.94,3283.26,164.163,16310187
2021-09-24,3396.0,3429.26,3305.01,3425.52,171.276,14357066
2021-09-17,3482.8,3497.96,3402.01,3462.52,173.126,14663610
2021-09-10,3478.0,3549.99,3462.9055,3469.15,173.4575,10911058
2021-09-03,3357.425,3527.0,3355.22,3478.05,173.9025,16682486
2021-08-27,3211.9,3352.32,3210.005,3349.63,167.4815,12001408
2021-08-20,3283.0,3300.0,3175.76,3199.95,159.9975,16662017
2021-08-13,3343.61,3358.0,3269.67,3293.97,164.6985,11866397
2021-08-06,3353.1,3391.0,3299.77,3344.94,167.247,14766350
2021-07-30,3673.17,3712.08,3306.98,3327.59,166.3795,24334540
2021-07-23,3532.58,3666.11,3499.16,3656.64,182.832,15060908
2021-07-16,3744.0,3773.0782,3570.455,3573.63,178.6815,16943118
2021-07-09,3530.11,3759.9855,3529.0,3719.34,185.967,21001690
2021-07-02,3416.0,3511.72,3409.4206,3510.98,175.549,11958974
2021-06-25,3476.42,3524.8599,3394.18,3401.46,170.073,17208549
2021-06-18,3346.83,3507.0,3335.5,3486.9,174.345,19532312
2021-06-11,3197.33,3366.58,3172.2,3346.83,167.3415,14381848
2021-06-04,3243.495,3250.98,3184.03,3206.22,160.311,9092611
2021-05-28,3215.5,3295.73,3210.4993,3223.07,161.1535,12960574
2021-05-21,3245.93,3312.0,3184.0,3203.08,160.154,15970098
2021-05-14,3282.32,3283.0,3127.37,3222.9,161.145,22076693
2021-05-07,3484.73,3486.645,3247.2,3291.61,164.5805,24184259
2021-04-30,3348.0,3554.0,3330.94,3467.42,173.371,28031459
2021-04-23,3390.33,3435.9333,3301.45,3340.88,167.044,13336845
2021-04-16,3355.21,3432.0,3326.0,3399.44,169.972,16162468
2021-04-09,3173.0,3372.2,3161.24,3372.2,168.61,16372481
2021-04-01,3055.4394,3162.44,3028.445,3161.0,158.05,11117785
2021-03-26,3067.85,3182.0,2996.0,3052.03,152.6015,16554816
2021-03-19,3074.57,3173.05,3016.63,3074.96,153.748,16858321
2021-03-12,3015.0,3131.7843,2951.31,3089.49,154.4745,16425808
2021-03-05,3127.89,3163.52,2881.0001,3000.46,150.023,20188579
2021-02-26,3208.13,3232.3199,3036.7,3092.93,154.6465,19795218
2021-02-19,3254.05,3338.0,3245.75,3249.9,162.495,13175313
2021-02-12,3358.5,3364.9999,3233.31,3277.71,163.8855,13198676
2021-02-05,3242.36,3434.0,3235.025,3352.15,167.6075,24724178
2021-01-29,3328.5,3363.89,3184.55,3206.2,160.31,18807935
2021-01-22,3107.0,3348.55,3096.0,3292.23,164.6115,16381942
2021-01-15,3148.01,3189.95,3086.0,3104.25,155.2125,17723802
2021-01-08,3270.0,3272.0,3131.16,3182.7,159.135,18514101
2020-12-31,3194.0,3350.65,3172.69,3256.93,162.8465,16660177
2020-12-24,3200.01,3226.9666,3166.0,3172.69,158.6345,9764331
2020-12-18,3143.0,3263.51,3126.0,3201.65,160.0825,21377156
2020-12-11,3156.48,3184.13,3072.82,3116.42,155.821,16233336
2020-12-04,3208.48,3248.95,3125.55,3162.58,158.129,17492424
2020-11-27,3116.6986,3216.19,3065.46,3195.34,159.767,14463046
2020-11-20,3093.2,3189.25,3072.685,3099.4,154.97,16560655
2020-11-13,3231.03,3289.0,3019.4828,3128.81,156.4405,26282080
2020-11-06,3061.74,3366.8,2950.12,3311.37,165.5685,29430886
2020-10-30,3198.74,3291.66,3019.0,3036.15,151.8075,30773138
2020-10-23,3299.61,3329.0,3121.94,3204.4,160.22,22004732
2020-10-16,3349.94,3496.24,3160.0,3272.71,163.6355,31635612
2020-10-09,3145.84,3288.99,3090.0,3286.65,164.3325,21253613
2020-10-02,3148.85,3224.0,3117.1684,3125.0,156.25,23208684
2020-09-25,2906.5,3133.99,2871.0,3095.13,154.7565,28864000
2020-09-18,3172.9372,3187.39,2905.54,2954.91,147.7455,28423950
2020-09-11,3144.0,3349.89,3083.98,3116.22,155.811,21707603
2020-09-04,3408.99,3552.25,3111.13,3294.62,164.731,28536635
2020-08-28,3310.15,3453.0,3257.5608,3401.8,170.09,22329616
2020-08-21,3173.12,3320.0,3154.1775,3284.72,164.236,19115341
2020-08-14,3170.31,3217.5211,3073.0,3148.02,157.401,16313326
2020-08-07,3180.51,3247.47,3101.21,3167.46,158.373,21575711
2020-07-31,3062.0,3246.82,2995.76,3164.68,158.234,24482837
2020-07-24,3000.2,3240.58,2888.0,3008.91,150.4455,28958005
2020-07-17,3251.06,3344.29,2918.23,2961.97,148.0985,31854446
2020-07-10,2934.97,3215.0,2930.0,3200.0,160.0,29050860
2020-07-02,2690.01,2955.56,2630.08,2890.3,144.515,20951198
2020-06-26,2684.5,2796.0,2669.0,2692.87,134.6435,21436533
2020-06-19,2526.6,2697.43,2508.0,2675.01,133.7505,18693037
2020-06-12,2500.2,2722.35,2487.34,2545.02,127.251,25328869
2020-06-05,2448.0,2507.54,2437.13,2483.0,124.15,14394114
2020-05-29,2458.0,2462.0,2330.0,2442.37,122.1185,15347563
2020-05-22,2404.35,2525.45,2384.01,2436.88,121.844,20666695
2020-05-15,2374.7,2419.67,2337.8,2409.78,120.489,19000145
2020-05-08,2256.38,2387.24,2256.38,2379.61,118.9805,17833875
2020-05-01,2443.2,2475.0,2258.19,2286.04,114.302,34813900
2020-04-24,2389.95,2444.98,2279.66,2410.22,120.511,26364017
2020-04-17,2040.0,2461.0,2038.0,2375.0,118.75,41638680
2020-04-09,1936.0,2053.0,1930.02,2042.76,102.138,19520094
2020-04-03,1922.83,1993.02,1889.15,1906.59,95.3295,23317443
2020-03-27,1827.75,1956.49,1812.0,1900.1,95.005,33057657
2020-03-20,1641.51,1957.0,1626.03,1846.09,92.3045,49648484
2020-03-13,1773.86,1894.27,1675.0,1785.0,89.25,40749312
2020-03-06,1906.49,1996.33,1869.5,1901.09,95.0545,29090851
2020-02-28,2003.18,2039.3,1811.13,1883.75,94.1875,35644283
2020-02-21,2125.02,2185.1,2088.0,2095.97,104.7985,13294317
2020-02-14,2085.01,2185.95,2084.96,2134.87,106.7435,19774470
2020-02-07,2010.6,2098.53,2000.25,2079.28,103.964,23842907
2020-01-31,1820.0,2055.72,1815.34,2008.72,100.436,30332660
2020-01-24,1865.0,1902.5,1847.44,1861.64,93.082,13110822
2020-01-17,1891.31,1898.0,1855.09,1864.72,93.236,15753709
2020-01-10,1860.0,1917.82,1860.0,1883.16,94.158,17743595
2020-01-03,1874.0,1898.01,1832.23,1874.97,93.7485,13990200
2019-12-27,1788.26,1901.4,1784.51,1869.8,93.49,15232192
2019-12-20,1767.0,1802.97,1757.05,1786.5,89.325,18040959
2019-12-13,1750.66,1768.99,1735.0,1760.94,88.047,12971309
2019-12-06,1804.4,1805.55,1740.0,1751.6,87.58,16089863
2019-11-29,1753.25,1824.69,1753.24,1800.8,90.04,11639181
2019-11-22,1738.3,1762.52,1722.71,1745.72,87.286,13052220
2019-11-15,1778.0,1786.22,1732.86,1739.49,86.9745,13114185
2019-11-08,1801.01,1815.06,1774.04,1785.88,89.294,11464532
2019-11-01,1748.06,1797.45,1742.5,1791.44,89.572,13932587
2019-10-25,1769.66,1789.78,1695.0,1761.33,88.0665,21385988
2019-10-18,1728.91,1798.85,1722.0,1757.51,87.8755,13765365
2019-10-11,1731.63,1747.83,1705.0,1731.92,86.596,12904838
2019-10-04,1726.99,1755.6,1685.06,1739.65,86.9825,15383352
2019-09-27,1777.0,1795.71,1713.82,1725.45,86.2725,18828122
2019-09-20,1824.02,1832.57,1780.92,1794.16,89.708,15878717
2019-09-13,1841.0,1853.66,1805.34,1839.34,91.967,12840983
2019-09-06,1770.0,1842.0,1768.0,1833.51,91.6755,11695209
2019-08-30,1766.91,1799.74,1743.51,1776.29,88.8145,14605849
2019-08-23,1818.08,1829.58,1745.23,1749.62,87.481,14728655
2019-08-16,1795.99,1831.74,1757.22,1792.57,89.6285,18738356
2019-08-09,1770.22,1834.26,1748.78,1807.58,90.379,22236366
2019-08-02,1930.0,1932.23,1808.02,1823.24,91.162,21544341
2019-07-26,1971.14,2001.3,1924.51,1943.05,97.1525,17306428
2019-07-19,2021.4,2026.32,1951.55,1964.52,98.226,14848214
2019-07-12,1934.12,2035.8,1928.25,2011.0,100.55,18988034
2019-07-05,1922.98,1945.9,1906.63,1942.91,97.1455,10173299
2019-06-28,1912.66,1916.86,1872.42,1893.63,94.6815,12916305
2019-06-21,1876.5,1935.2,1875.45,1911.3,95.565,16576146
2019-06-14,1822.0,1893.7,1818.0,1869.67,93.4835,17739009
2019-06-07,1760.01,1806.25,1672.0,1804.03,90.2015,27515129
2019-05-31,1832.75,1849.27,1772.7,1775.07,88.7535,15244659
2019-05-24,1852.69,1879.0,1804.2,1823.28,91.164,18533859
2019-05-17,1836.56,1917.51,1815.75,1869.0,93.45,24549599
2019-05-10,1917.98,1959.0,1856.0,1889.98,94.499,26424800
2019-05-03,1949.0,1964.4,1881.87,1962.46,98.123,20988705
2019-04-26,1855.4,1951.0,1845.64,1950.63,97.5315,26221693
2019-04-18,1842.0,1876.47,1818.9,1861.69,93.0845,12412440
2019-04-12,1833.23,1853.09,1825.11,1843.06,92.153,16200437
2019-04-05,1800.11,1838.58,1798.73,1837.28,91.864,18931800
2019-03-29,1757.79,1805.77,1745.68,1780.75,89.0375,20658235
2019-03-22,1712.7,1823.75,1712.63,1764.77,88.2385,30189632
2019-03-15,1626.12,1718.8,1626.01,1712.36,85.618,21540379
2019-03-08,1685.0,1709.43,1586.57,1620.8,81.04,23468912
2019-03-01,1641.45,1674.26,1615.1,1671.73,83.5865,16999869
2019-02-22,1601.0,1634.94,1600.56,1631.56,81.578,13598828
2019-02-15,1600.98,1656.38,1586.0,1607.95,80.3975,20200670
2019-02-08,1623.0,1672.26,1566.76,1588.22,79.411,23606221
2019-02-01,1643.59,1736.41,1590.72,1626.23,81.3115,37670866
2019-01-25,1681.0,1683.48,1610.2,1670.57,83.5285,20691630
2019-01-18,1615.0,1716.2,1595.15,1696.2,84.81,28600640
2019-01-11,1602.31,1676.61,1589.19,1640.56,82.028,34417357
2019-01-04,1510.8,1594.0,1460.93,1575.39,78.7695,31095757
2018-12-28,1346.0,1513.47,1307.0,1478.02,73.901,36182781
2018-12-21,1566.0,1584.53,1363.96,1377.45,68.8725,47777079
2018-12-14,1623.84,1704.99,1585.0,1591.91,79.5955,31975796
2018-12-07,1769.46,1778.34,1609.85,1629.13,81.4565,31922141
2018-11-30,1539.0,1696.0,1524.22,1690.17,84.5085,32874685
2018-11-23,1577.01,1581.19,1420.0,1502.06,75.103,27093246
2018-11-16,1698.24,1708.55,1546.51,1593.41,79.6705,33719824
2018-11-09,1657.57,1784.0,1596.36,1712.43,85.6215,30511366
2018-11-02,1660.0,1697.44,1476.36,1665.53,83.2765,50807461
2018-10-26,1784.0,1809.5,1603.0,1642.81,82.1405,43401836
2018-10-19,1795.0,1845.0,1734.23,1764.03,88.2015,29373498
2018-10-12,1874.0,1902.0,1685.1,1788.61,89.4305,46535379
2018-10-05,2021.99,2033.19,1862.83,1889.65,94.4825,28201465
2018-09-28,1903.79,2026.52,1865.0,2003.0,100.15,21480120
2018-09-21,1954.73,1958.2,1887.41,1915.01,95.7505,25386552
2018-09-14,1971.0,2008.76,1917.0,1970.19,98.5095,21256029
2018-09-07,2026.5,2050.5,1935.21,1952.07,97.6035,26322992
2018-08-31,1915.0,2025.57,1909.28,2012.71,100.6355,24683160
2018-08-24,1890.57,1919.5,1866.06,1905.39,95.2695,15411966
2018-08-17,1898.5,1925.0,1855.55,1882.22,94.111,25279670
2018-08-10,1825.81,1914.57,1818.92,1886.3,94.315,19232616
2018-08-03,1827.33,1841.0,1739.32,1823.29,91.1645,24269298
2018-07-27,1812.21,1880.05,1769.99,1817.27,90.8635,31608848
2018-07-20,1821.95,1858.88,1797.38,1813.7,90.685,24579497
2018-07-13,1724.05,1815.3,1716.23,1813.03,90.6515,18144097
2018-07-06,1682.7,1725.0,1678.06,1710.63,85.5315,10996344
2018-06-29,1702.51,1723.41,1646.31,1699.8,84.99,25843190
2018-06-22,1706.26,1763.1,1700.39,1715.67,85.7835,20746722
2018-06-15,1681.51,1724.8,1680.59,1715.97,85.7985,15874289
2018-06-08,1648.9,1714.5,1645.49,1683.99,84.1995,20163924
2018-06-01,1600.71,1646.73,1600.15,1641.54,82.077,13233549
2018-05-25,1585.0,1614.12,1566.34,1610.15,80.5075,14531141
2018-05-18,1604.0,1611.18,1565.22,1574.37,78.7185,14947710
2018-05-11,1589.34,1615.6,1582.51,1602.91,80.1455,15588456
2018-05-04,1582.5,1596.0,1546.02,1580.95,79.0475,22091913
2018-04-27,1546.69,1638.1,1415.02,1572.62,78.631,40401755
2018-04-20,1445.0,1568.52,1427.48,1527.49,76.3745,25215886
2018-04-13,1425.03,1459.78,1402.57,1430.79,71.5395,18891177
2018-04-06,1417.62,1459.56,1352.88,1405.23,70.2615,39972840
2018-03-29,1530.0,1575.97,1365.2,1447.34,72.367,38627335
2018-03-23,1554.53,1590.0,1495.36,1495.56,74.778,29572662
2018-03-16,1592.6,1617.54,1567.5,1571.68,78.584,24879145
2018-03-09,1494.24,1578.94,1481.0,1578.89,78.9445,21899362
2018-03-02,1509.2,1528.7,1455.01,1500.25,75.0125,27466805
2018-02-23,1446.49,1503.49,1446.49,1500.0,75.0,21664631
2018-02-16,1364.67,1468.94,1344.01,1448.69,72.4345,28431302
2018-02-09,1402.62,1460.99,1265.93,1339.6,66.98,50493569
2018-02-02,1409.18,1498.0,1385.14,1429.95,71.4975,36314815
2018-01-26,1297.17,1402.53,1296.66,1402.05,70.1025,24962943
2018-01-19,1323.0,1339.94,1280.88,1294.58,64.729,20613997
2018-01-12,1236.0,1305.76,1232.03,1305.2,65.26,18919717
2018-01-05,1172.0,1229.14,1170.51,1229.14,61.457,12063077
2017-12-29,1168.36,1190.1,1160.55,1169.47,58.4735,8172996
2017-12-22,1187.37,1194.78,1167.64,1168.36,58.418,11237867
2017-12-15,1164.6,1182.75,1157.0,1179.14,58.957,14620560
2017-12-08,1173.85,1175.2,1124.74,1162.0,58.1,18028380
2017-12-01,1202.66,1213.41,1145.19,1162.35,58.1175,28944811
2017-11-24,1129.77,1186.84,1122.55,1186.0,59.3,11626802
2017-11-17,1123.0,1139.9,1121.63,1129.88,56.494,14361098
2017-11-10,1109.15,1135.54,1108.77,1125.35,56.2675,14296475
2017-11-03,1095.01,1122.79,1086.87,1111.6,55.58,21012700
2017-10-27,986.73,1105.58,962.5,1100.95,55.0475,29132355
2017-10-20,1008.44,1022.31,980.24,982.91,49.1455,12110199
2017-10-13,993.24,1008.44,980.099,1002.94,50.147,14757261
2017-10-06,964.0,995.75,950.37,989.58,49.479,14359378
2017-09-29,949.31,964.83,931.75,961.35,48.0675,16565198
2017-09-22,990.4,992.7922,954.42,955.1,47.755,13573544
2017-09-15,974.46,1000.0,974.22,986.79,49.3395,15380473
2017-09-08,975.4,980.59,960.37,965.9,48.295,10096102
2017-09-01,946.54,984.5,936.33,978.25,48.9125,13947854
2017-08-25,957.57,967.93,941.14,945.26,47.263,16696480
2017-08-18,978.41,991.74,954.65,958.47,47.9235,15261919
2017-08-11,990.65,996.28,951.38,967.99,48.3995,17950022
2017-08-04,1019.05,1019.05,981.73,987.58,49.379,21592973
2017-07-28,1028.34,1083.31,1001.0,1020.04,51.002,26003463
2017-07-21,1004.69,1034.97,1003.81,1025.67,51.2835,16173453
2017-07-14,985.0,1008.55,983.5,1001.81,50.0905,14833246
2017-07-07,972.79,980.11,951.0001,978.76,48.938,12307935
2017-06-30,1008.5,1009.8,965.25,968.0,48.4,18347096
2017-06-23,1017.0,1017.0,989.9,1003.74,50.187,16768161
2017-06-16,967.0,999.75,945.0,987.71,49.3855,34388306
2017-06-09,1007.23,1016.5,927.0,978.31,48.9155,19126886
2017-06-02,996.51,1008.48,982.16,1006.73,50.3365,13257547
2017-05-26,964.0,999.0,962.9,995.78,49.789,15548790
2017-05-19,958.73,970.06,944.12,959.84,47.992,20092230
2017-05-12,940.95,962.79,939.21,961.35,48.0675,14425756
2017-05-05,927.8,954.4,927.8,934.15,46.7075,17998398
2017-04-28,908.68,949.59,903.0,924.99,46.2495,20582964
2017-04-21,887.5,910.5,887.5,898.53,44.9265,13959088
2017-04-13,899.63,911.24,884.49,884.67,44.2335,11827767
2017-04-07,888.0,923.72,885.42,894.88,44.744,25966786
2017-03-31,838.07,890.35,833.5,886.54,44.327,17003520
2017-03-24,851.51,862.795,839.05,845.61,42.2805,13415481
2017-03-17,851.77,855.69,847.11,852.31,42.6155,11829133
2017-03-10,845.23,857.35,841.12,852.46,42.623,11630862
2017-03-03,842.38,854.83,839.67,849.88,42.494,12351092
2017-02-24,848.84,860.86,837.7501,845.24,42.262,13274660
2017-02-17,831.62,847.27,828.55,845.07,42.2535,15760855
2017-02-10,809.8,828.0,803.0,827.46,41.373,15135934
2017-02-03,833.0,842.49,804.0,810.2,40.51,28953978
2017-01-27,806.8,843.84,805.08,835.77,41.7885,16377315
